district,locality,latitude,longitude,provice,id,zip_code,property_sub_type,property_type,price,nb_bedrooms,living_area,surface_of_the_plot,nb_facades,state_of_building,fireplace,equipped_kitchen,garden,garden_surface,terrace,terrace_surface,furnished,swimming_pool
Charleroi,CHARLEROI,,,Hainaut,10238103,6000,Apartment,APARTMENT,74999.0,2,60,,2,To be done up,0,0,0,,0,,0,0
Roulers,Roeselare,,,Flandre Occidentale,20321061,8800,Apartment,APARTMENT,175000.0,2,78,,2,Good,0,1,0,,1,7,0,0
Roulers,Roeselare,,,Flandre Occidentale,20321058,8800,Apartment,APARTMENT,175000.0,2,78,,2,Good,0,1,0,,1,7,0,0
Bruxelles,Anderlecht,,,Bruxelles,11062627,1070,Apartment,APARTMENT,199000.0,2,70,,2,To be done up,0,0,0,,0,,0,0
Namur,Namur,,,Namur,20390061,5000,Apartment,APARTMENT,245000.0,2,77,,2,As new,0,1,0,,0,,1,0
Hal-Vilvorde,Machelen,,,Brabant Flamand,20193635,1830,Apartment,APARTMENT,279000.0,2,91,,,As new,0,1,0,,1,7,0,0
Termonde,Lebbeke,,,Flandre Orientale,20402294,9280,Apartment,APARTMENT,279000.0,2,88,,,Good,0,0,0,,0,,0,0
Termonde,Lebbeke,,,Flandre Orientale,20402283,9280,Apartment,APARTMENT,289000.0,2,88,,,Good,0,0,0,,1,14,0,0
Hal-Vilvorde,Machelen,,,Brabant Flamand,20193628,1830,Apartment,APARTMENT,305000.0,2,97,,,As new,0,1,0,,1,7,0,0
Nivelles,Tubize,,,Brabant Wallon,20420076,1480,Loft,APARTMENT,275000.0,2,90,,,As new,0,0,0,,0,,0,0
Liège,Fléron,,,Liège,20403285,4620,Apartment,APARTMENT,184000.0,1,57,,,As new,0,0,0,,1,9,0,0
Roulers,Roeselare,50.941094,3.1300553,Flandre Occidentale,10743905,8800,Ground_Floor,APARTMENT,105000.0,2,81,,3,Good,0,1,0,,0,,0,0
Namur,TAMINES,,,Namur,20097242,5060,Apartment,APARTMENT,115000.0,1,60,,2,Good,0,0,0,,0,,0,0
Bruxelles,Molenbeek-Saint-Jean,,,Bruxelles,20104502,1080,Apartment,APARTMENT,159000.0,1,70,,2,As new,0,0,0,,0,,0,0
Bruxelles,Schaerbeek,,,Bruxelles,11050472,1030,Ground_Floor,APARTMENT,179000.0,2,75,,2,Good,0,0,0,,0,,0,0
Bruxelles,Berchem-Sainte-Agathe,,,Bruxelles,11399004,1082,Apartment,APARTMENT,179000.0,2,62,,2,As new,0,1,0,,1,3,0,0
Louvain,Tremelo,,,Brabant Flamand,20365751,3120,Duplex,APARTMENT,279000.0,2,94,,4,As new,0,1,0,,1,6,0,0
Liège,Liège,,,Liège,20403241,4000,Apartment,APARTMENT,255000.0,1,75,,,As new,0,1,0,,0,,0,0
Tielt,Tielt,,,Flandre Occidentale,20340481,8700,Apartment,APARTMENT,150000.0,3,75,,2,As new,0,1,0,,1,5,0,0
Gand,Gent,51.0250969,3.734654,Flandre Orientale,20356545,9000,Apartment,APARTMENT,170000.0,1,34,,,As new,0,0,0,,0,,0,0
Bruxelles,Forest,,,Bruxelles,20241996,1190,Apartment,APARTMENT,225000.0,1,54,,2,Good,0,0,0,,1,2,0,0
Louvain,Leuven,50.881916,4.692740199999999,Brabant Flamand,20501906,3000,Apartment,APARTMENT,298000.0,2,92,,,To be done up,0,0,0,,0,,0,0
Turnhout,Oud-Turnhout,51.3191731,4.9791471,Anvers,20359024,2360,Duplex,APARTMENT,275000.0,2,102,,2,Just renovated,0,1,0,,1,8,0,0
Bruxelles,Jette,,,Bruxelles,20260922,1090,Apartment,APARTMENT,290000.0,2,103,,2,Just renovated,0,0,0,,1,3,0,0
Turnhout,Turnhout,51.32511299999999,4.959663,Anvers,20309332,2300,Duplex,APARTMENT,310000.0,3,145,,3,As new,0,1,1,110,1,15,0,0
Bruxelles,Molenbeek-Saint-Jean,,,Bruxelles,11122369,1080,Duplex,APARTMENT,179000.0,2,110,,2,To be done up,0,0,0,,0,,0,0
Bruxelles,Jette,,,Bruxelles,20250921,1090,Apartment,APARTMENT,195000.0,2,78,,2,Good,0,1,0,,1,7,0,0
Bruxelles,Ganshoren,,,Bruxelles,20001261,1083,Apartment,APARTMENT,199000.0,1,73,,2,As new,0,1,0,,0,,0,0
Alost,Geraardsbergen,50.7685708,3.8727009,Flandre Orientale,20238012,9500,Apartment,APARTMENT,199000.0,1,74,,2,Good,0,1,0,,0,,0,0
Mouscron,Mouscron,,,Hainaut,10705372,7712,Loft,APARTMENT,219000.0,1,94,,2,Good,0,0,0,,0,,0,0
Alost,Geraardsbergen,50.7685708,3.8727009,Flandre Orientale,20238010,9500,Apartment,APARTMENT,229000.0,2,80,,,Good,0,1,0,,0,,0,0
Turnhout,Turnhout,51.32106049999999,4.9417139,Anvers,10501124,2300,Apartment,APARTMENT,285000.0,1,109,,,As new,0,0,0,,0,,0,0
Malines,Bornem,,,Anvers,10657264,2880,Apartment,APARTMENT,299000.0,1,100,,,As new,0,0,0,,0,,0,0
Nivelles,Rebecq,,,Brabant Wallon,20420072,1430,Apartment,APARTMENT,169000.0,3,85,,4,Good,0,0,0,,0,,0,0
Neufchâteau,Neufchâteau,,,Luxembourg,11482217,6840,Apartment,APARTMENT,139000.0,2,82,,2,Good,0,1,0,,1,4,0,0
Bruxelles,Anderlecht,,,Bruxelles,11338648,1070,Apartment,APARTMENT,179000.0,1,55,,2,Good,0,1,0,,0,,0,0
Anvers,Antwerpen,,,Anvers,20304401,2020,Apartment,APARTMENT,189000.0,2,70,,,Just renovated,0,1,0,,1,15,0,0
Hal-Vilvorde,Machelen,50.9129512,4.433152499999999,Brabant Flamand,20080104,1830,Apartment,APARTMENT,209500.0,1,56,,,As new,0,0,0,,1,7,0,0
Charleroi,Charleroi,,,Hainaut,11286104,6000,Apartment,APARTMENT,225000.0,3,180,,,To renovate,0,0,0,,0,,0,0
Malines,Lier,51.14335,4.5525312,Anvers,11124448,2500,Penthouse,APARTMENT,227595.0,1,58,,,Good,0,0,0,,0,,0,0
Anvers,Kontich,51.1340429,4.447265799999999,Anvers,20241959,2550,Apartment,APARTMENT,250000.0,1,50,,,As new,0,1,0,,1,7,0,0
Anvers,Mortsel,51.1679572,4.471445999999999,Anvers,20414420,2640,Ground_Floor,APARTMENT,299000.0,1,76,,2,Good,0,0,1,25,1,9,0,0
Namur,Namur,,,Namur,20067531,5000,Apartment,APARTMENT,306000.0,3,105,,,As new,0,0,0,,1,17,0,0
Anvers,Antwerpen,51.2166258,4.415151799999999,Anvers,20441919,2000,Kot,APARTMENT,135000.0,1,19,,2,Good,0,0,0,,0,,0,0
Nivelles,Tubize,,,Brabant Wallon,20420073,1480,Apartment,APARTMENT,179000.0,1,70,,2,Good,0,0,0,,0,,1,0
Hal-Vilvorde,Drogenbos,,,Brabant Flamand,20286805,1620,Penthouse,APARTMENT,165000.0,1,60,,4,To be done up,0,0,0,,1,30,0,0
Thuin,Binche,50.414224,4.1660352,Hainaut,11156884,7130,Apartment,APARTMENT,173568.0,1,71,,,Good,0,0,0,,0,,0,0
Bruxelles,Anderlecht,,,Bruxelles,20307216,1070,Apartment,APARTMENT,175000.0,2,75,,2,To renovate,0,0,0,,1,7,0,0
Nivelles,Tubize,,,Brabant Wallon,20325264,1480,Apartment,APARTMENT,199000.0,2,70,,2,Good,0,0,0,,0,,0,0
Nivelles,Tubize,,,Brabant Wallon,9941347,1480,Apartment,APARTMENT,229000.0,2,67,,2,Good,0,0,0,,0,,0,0
Ostende,BREDENE,,,Flandre Occidentale,11484678,8450,Ground_Floor,APARTMENT,258000.0,2,92,,3,As new,0,0,0,,0,,0,0
Ostende,BREDENE,,,Flandre Occidentale,11484677,8450,Ground_Floor,APARTMENT,258000.0,2,92,,3,As new,0,0,0,,0,,0,0
Alost,Denderleeuw,,,Flandre Orientale,20076814,9470,Apartment,APARTMENT,265000.0,3,106,,,Good,0,0,0,,0,,0,0
Anvers,Mortsel,51.1679572,4.471445999999999,Anvers,20414416,2640,Apartment,APARTMENT,297000.0,1,57,,2,Good,0,0,0,,1,21,0,0
Bruxelles,Anderlecht,,,Bruxelles,20344142,1070,Apartment,APARTMENT,149000.0,1,50,,2,Good,0,1,0,,0,,0,0
Turnhout,Turnhout,51.3237186,4.95059,Anvers,20148825,2300,Apartment,APARTMENT,199000.0,2,83,,2,Good,0,1,0,,1,12,0,0
Turnhout,Hulshout,,,Anvers,20382030,2235,Ground_Floor,APARTMENT,225000.0,1,78,,3,Good,0,1,1,56,1,40,0,0
Bruxelles,Molenbeek-Saint-Jean,,,Bruxelles,20378859,1080,Apartment,APARTMENT,269000.0,2,100,,2,As new,0,0,0,,0,,0,0
Charleroi,Charleroi,,,Hainaut,20400125,6000,Apartment,APARTMENT,125000.0,2,68,,2,Good,0,1,0,,0,,0,0
Bruxelles,Ixelles,,,Bruxelles,20077300,1050,Ground_Floor,APARTMENT,175000.0,1,30,,2,As new,0,1,0,,0,,0,0
Bruxelles,Brussels,,,Bruxelles,11428109,1000,Duplex,APARTMENT,219000.0,2,85,,2,As new,0,1,0,,0,,0,0
Bruxelles,Bruxelles,,,Bruxelles,11428112,1020,Duplex,APARTMENT,219000.0,2,85,,2,As new,0,1,0,,0,,0,0
Soignies,Ecaussinnes,,,Hainaut,9095960,7190,Ground_Floor,APARTMENT,219000.0,2,110,,2,Just renovated,0,1,0,,0,,0,0
Roulers,Hooglede,50.9823447,3.0764881,Flandre Occidentale,20061416,8830,Apartment,APARTMENT,225000.0,2,85,,2,Good,0,0,0,,0,,0,0
Roulers,Hooglede,50.9823447,3.0764881,Flandre Occidentale,20061455,8830,Apartment,APARTMENT,225000.0,2,85,,2,Good,0,0,0,,0,,0,0
Roulers,Hooglede,50.9823447,3.0764881,Flandre Occidentale,20061343,8830,Apartment,APARTMENT,225000.0,2,85,,2,Good,0,0,0,,0,,0,0
Roulers,Hooglede,50.9823447,3.0764881,Flandre Occidentale,20061462,8830,Apartment,APARTMENT,225000.0,2,85,,2,Good,0,0,0,,0,,0,0
Malines,Heist-op-den-Berg,,,Anvers,20373105,2220,Penthouse,APARTMENT,229000.0,2,77,,2,Just renovated,0,1,0,,0,,0,0
Roulers,Hooglede,50.9823447,3.0764881,Flandre Occidentale,20061467,8830,Apartment,APARTMENT,232500.0,2,85,,2,Good,0,0,0,,0,,0,0
Bruxelles,Molenbeek-Saint-Jean,,,Bruxelles,11292682,1080,Apartment,APARTMENT,239000.0,2,95,,2,Good,0,0,0,,0,,0,0
Roulers,Hooglede,50.9823447,3.0764881,Flandre Occidentale,20061451,8830,Apartment,APARTMENT,263500.0,2,95,,2,Good,0,0,0,,0,,0,0
Turnhout,Herenthout,,,Anvers,20180929,2270,Duplex,APARTMENT,265000.0,2,105,,2,Good,0,1,0,,1,10,0,0
Roulers,Hooglede,50.9823447,3.0764881,Flandre Occidentale,20061413,8830,Apartment,APARTMENT,273500.0,2,89,,2,Good,0,0,0,,0,,0,0
Anvers,Mortsel,51.1684952,4.4713306,Anvers,20414412,2640,Apartment,APARTMENT,289000.0,1,64,,2,Good,0,0,0,,1,8,0,0
Louvain,Diest,,,Brabant Flamand,20363434,3290,Ground_Floor,APARTMENT,289000.0,2,89,,3,Good,0,1,0,,0,,0,0
Malines,Bornem,,,Anvers,20439455,2880,Service_Flat,APARTMENT,199000.0,1,62,,2,As new,0,0,0,,0,,0,0
Bruxelles,Anderlecht,,,Bruxelles,20450111,1070,Apartment,APARTMENT,298000.0,3,147,,,Good,0,0,0,,0,,0,0
Charleroi,Charleroi,,,Hainaut,11286078,6000,Apartment,APARTMENT,100000.0,1,98,,,To renovate,0,0,0,,0,,0,0
Namur,Fernelmont,,,Namur,20067381,5380,Apartment,APARTMENT,249000.0,1,68,,,As new,0,0,0,,1,10,0,0
Bruges,Blankenberge,51.3171557,3.1363383,Flandre Occidentale,20147243,8370,Apartment,APARTMENT,260000.0,1,65,,2,As new,0,0,0,,1,7,0,0
Bruges,Zeebrugge,51.3283192,3.178715200000001,Flandre Occidentale,20330911,8380,Apartment,APARTMENT,279000.0,3,165,,,Good,0,0,0,,0,,0,0
Furnes,Nieuwpoort,,,Flandre Occidentale,20406772,8620,Service_Flat,APARTMENT,210000.0,1,64,,2,As new,0,1,0,,0,,0,0
Nivelles,Tubize,,,Brabant Wallon,9966635,1480,Apartment,APARTMENT,159000.0,2,73,,3,As new,0,1,0,,0,,0,0
Bruges,Zeebrugge,,,Flandre Occidentale,20299160,8380,Apartment,APARTMENT,185000.0,1,51,,,Good,0,1,0,,0,,0,0
Anvers,Lint,,,Anvers,20337506,2547,Duplex,APARTMENT,209000.0,1,73,,2,Good,0,1,0,,0,,0,0
Hasselt,Beringen,51.05863979999999,5.271173999999999,Limbourg,11195616,3582,Apartment,APARTMENT,289000.0,2,90,,,Good,0,0,0,,1,17,0,0
Bruxelles,Molenbeek-Saint-Jean,,,Bruxelles,20406966,1080,Apartment,APARTMENT,298000.0,3,147,,,Good,0,0,0,,0,,0,0
Bruxelles,Berchem-Sainte-Agathe,,,Bruxelles,20286766,1082,Ground_Floor,APARTMENT,115000.0,1,51,,3,To renovate,0,0,0,,1,4,0,0
Liège,Flémalle,,,Liège,20231073,4400,Apartment,APARTMENT,169000.0,4,160,,2,Good,0,0,0,,0,,0,0
Namur,JEMEPPE-SUR-SAMBRE,,,Namur,20208605,5190,Apartment,APARTMENT,199999.0,2,80,,,As new,0,1,0,,0,,0,0
Louvain,Keerbergen,,,Brabant Flamand,20221678,3140,Apartment,APARTMENT,249000.0,1,74,,2,Just renovated,0,1,0,,0,,0,0
Hal-Vilvorde,Machelen,,,Brabant Flamand,10903734,1830,Apartment,APARTMENT,299000.0,2,88,,,As new,0,0,0,,1,7,0,0
Furnes,Koksijde,51.1164087,2.6376009,Flandre Occidentale,20061989,8670,Apartment,APARTMENT,310000.0,1,75,,2,Good,0,0,0,,1,4,0,0
Soignies,La Louvière,,,Hainaut,11200580,7100,Apartment,APARTMENT,185000.0,3,90,,3,As new,0,0,0,,0,,0,0
Bruxelles,Schaerbeek,,,Bruxelles,11402670,1030,Apartment,APARTMENT,189000.0,1,65,,4,Good,0,0,0,,1,10,0,0
Bruxelles,Anderlecht,,,Bruxelles,11438569,1070,Apartment,APARTMENT,195000.0,2,75,,2,To be done up,0,0,0,,1,7,0,0
Malines,Heist-op-den-Berg,,,Anvers,20234987,2220,Ground_Floor,APARTMENT,299000.0,2,124,,,Good,0,1,0,,0,,0,0
Neufchâteau,Neufchâteau,,,Luxembourg,11481385,6840,Flat_Studio,APARTMENT,69000.0,1,29,,2,Good,0,0,0,,0,,0,0
Soignies,Enghien,,,Hainaut,10645866,7850,Apartment,APARTMENT,199000.0,2,215,,3,To be done up,0,0,0,,0,,0,0
Turnhout,Laakdal,,,Anvers,20280445,2430,Apartment,APARTMENT,239000.0,2,76,,2,Good,0,1,0,,0,,0,0
Bruxelles,Forest,,,Bruxelles,20088636,1190,Apartment,APARTMENT,220000.0,2,90,,2,Good,0,0,0,,0,,0,0
Bruges,Brugge Zeebrugge,,,Flandre Occidentale,20320751,8380,Apartment,APARTMENT,285000.0,2,77,,2,Good,0,0,0,,0,,0,0
Bruxelles,Anderlecht,,,Bruxelles,10531867,1070,Apartment,APARTMENT,299000.0,2,100,,,As new,0,0,0,,0,,0,0
Bruxelles,Anderlecht,,,Bruxelles,10698427,1070,Apartment,APARTMENT,229000.0,2,87,,4,Good,0,0,0,,0,,0,0
Bruxelles,Saint-Gilles,,,Bruxelles,20437682,1060,Apartment,APARTMENT,220000.0,2,65,,2,To renovate,0,0,0,,0,,0,0
Bruxelles,Anderlecht,,,Bruxelles,20357607,1070,Apartment,APARTMENT,149000.0,2,68,,2,Good,0,0,0,,0,,0,0
Bruxelles,Evere,,,Bruxelles,10373276,1140,Apartment,APARTMENT,199000.0,1,70,,2,Good,0,0,0,,0,,0,0
Bruxelles,Neder-over-Heembeek,50.8884803,4.3789931,Bruxelles,20062028,1120,Apartment,APARTMENT,284950.0,2,84,,2,Good,0,0,0,,1,17,0,0
Bruxelles,Neder-over-Heembeek,50.8884803,4.3789931,Bruxelles,20062037,1120,Apartment,APARTMENT,299700.0,2,91,,2,Good,0,0,0,,1,15,0,0
Bruxelles,Neder-over-Heembeek,50.8884803,4.3789931,Bruxelles,20062043,1120,Apartment,APARTMENT,307700.0,2,91,,2,Good,0,0,0,,1,15,0,0
Bruxelles,Bruxelles,,,Bruxelles,10858505,1020,Apartment,APARTMENT,159000.0,1,45,,2,Good,0,0,0,,0,,0,0
Namur,Mettet,,,Namur,20067364,5640,Apartment,APARTMENT,275000.0,2,102,,,As new,0,0,0,,1,9,0,0
Bruxelles,Saint-Gilles,,,Bruxelles,11253929,1060,Flat_Studio,APARTMENT,117000.0,1,36,,,Good,0,0,0,,0,,0,0
Ath,Ath,,,Hainaut,20280375,7800,Apartment,APARTMENT,99000.0,1,63,,,Good,0,0,0,,0,,0,0
Tournai,Leuze-en-Hainaut,,,Hainaut,20280433,7900,Apartment,APARTMENT,99000.0,1,63,,,Good,0,0,0,,0,,0,0
Anvers,BORGERHOUT,51.2146337,4.4525106,Anvers,20488255,2140,Apartment,APARTMENT,225000.0,2,88,,,Good,0,1,0,,1,3,0,0
Anvers,Berchem (2600),51.1945741,4.420127,Anvers,20489049,2600,Apartment,APARTMENT,295000.0,2,80,,,Good,0,0,0,,1,6,0,0
Anvers,BORGERHOUT,51.19738659999999,4.4471665,Anvers,20477814,2140,Apartment,APARTMENT,215000.0,2,72,,,Good,0,0,1,238,1,2,0,0
Turnhout,BAARLE-HERTOG,51.4038044,4.8914227,Anvers,20485290,2387,Ground_Floor,APARTMENT,250000.0,4,255,,3,To renovate,0,0,1,225,0,,0,0
Bruxelles,Anderlecht,50.8391199,4.2914839,Bruxelles,20488052,1070,Apartment,APARTMENT,175000.0,1,76,,,Good,0,0,1,2,1,10,0,0
Hal-Vilvorde,ZELLIK,50.8824385,4.2700102,Brabant Flamand,20488648,1731,Apartment,APARTMENT,190000.0,2,70,,3,To be done up,0,0,0,,1,18,0,0
Soignies,La Louvière,50.4784073,4.189318900000001,Hainaut,20489281,7100,Apartment,APARTMENT,229000.0,2,87,,2,Good,0,1,0,,1,12,0,0
Hasselt,Sint-Truiden,50.813474,5.1826196,Limbourg,20487296,3800,Apartment,APARTMENT,250000.0,2,72,,,Good,0,0,0,,0,,0,0
Anvers,SCHOTEN,51.2535958,4.4988037,Anvers,20482421,2900,Apartment,APARTMENT,289000.0,3,100,,,To be done up,0,0,0,,1,7,0,0
Neufchâteau,Libramont-Chevigny,49.9189507,5.3748535,Luxembourg,20487009,6800,Apartment,APARTMENT,220000.0,5,125,,,As new,0,1,0,,0,,0,0
Turnhout,Turnhout,51.3214482,4.9377678,Anvers,20485300,2300,Apartment,APARTMENT,180000.0,2,126,,3,Good,0,0,0,,1,9,0,0
Anvers,DEURNE,51.2027733,4.4670474,Anvers,20467987,2100,Apartment,APARTMENT,248000.0,2,100,,,Good,0,0,0,,1,3,0,0
Eeklo,Adegem,51.1993958,3.4890923,Flandre Orientale,20481397,9991,Apartment,APARTMENT,282500.0,3,115,,,Good,0,1,0,,1,5,0,0
Bruxelles,JETTE,50.8916613,4.317769800000001,Bruxelles,20489475,1090,Apartment,APARTMENT,225000.0,3,95,,,To renovate,0,0,0,,1,7,0,0
Ostende,Oostende,51.2072195,2.8615457,Flandre Occidentale,20488557,8400,Apartment,APARTMENT,249000.0,2,96,,,Good,0,1,0,,0,,0,0
Bruxelles,Bruxelles,50.8515368,4.3707684,Bruxelles,20481018,1000,Penthouse,APARTMENT,145000.0,1,50,,,To renovate,0,0,0,,1,10,0,0
Anvers,ANTWERPEN,51.1821912,4.3914705,Anvers,20480433,2020,Apartment,APARTMENT,198000.0,2,78,,,Just renovated,0,1,0,,1,3,0,0
Anvers,BERCHEM,51.2044903,4.4425387,Anvers,20480452,2600,Apartment,APARTMENT,229000.0,3,83,,,To be done up,0,0,0,,1,14,0,0
Anvers,ANTWERPEN,51.2207659,4.4196813,Anvers,20480483,2060,Apartment,APARTMENT,264500.0,2,72,,,Just renovated,0,1,0,,1,6,0,0
Anvers,DEURNE,51.2057444,4.4718336,Anvers,20480418,2100,Apartment,APARTMENT,269000.0,3,123,,3,Good,0,1,0,,1,11,0,0
Gand,Zulte,50.9344665,3.4634081,Flandre Orientale,20484134,9870,Apartment,APARTMENT,169000.0,3,110,,,To be done up,0,0,0,,0,,0,0
Anvers,MORTSEL,51.1725345,4.4429986,Anvers,20480387,2640,Apartment,APARTMENT,215000.0,2,68,,,Good,0,1,0,,1,10,0,0
Anvers,BERCHEM,51.1938768,4.4454278,Anvers,20476409,2600,Apartment,APARTMENT,243000.0,2,82,,,Good,0,1,1,14,0,,0,0
Turnhout,Turnhout,51.32687000000001,4.954288399999999,Anvers,20485288,2300,Apartment,APARTMENT,187500.0,3,135,,3,Good,0,1,0,,0,,0,0
Liège,RETINNE,50.6321849,5.6894843,Liège,20481824,4621,Duplex,APARTMENT,280000.0,3,175,,4,Good,0,1,0,,1,3,0,0
Anvers,ANTWERPEN,51.15679790000001,4.392334,Anvers,20480450,2610,Apartment,APARTMENT,235000.0,3,85,,,Good,0,1,0,,1,4,0,0
Namur,ANDENNE,50.4993949,5.079128499999999,Namur,20485313,5300,Duplex,APARTMENT,197500.0,3,157,,3,Good,0,1,0,,0,,0,0
Turnhout,Morkhoven,51.119813,4.821364,Anvers,20485173,2200,Apartment,APARTMENT,309000.0,1,86,,,Good,0,0,1,100,0,,0,0
Anvers,BORGERHOUT,51.1977757,4.449938,Anvers,20483109,2140,Apartment,APARTMENT,279900.0,2,84,,,Just renovated,0,1,0,,1,1,0,0
Anvers,SCHOTEN,51.24584249999999,4.4578381,Anvers,20487092,2900,Apartment,APARTMENT,159000.0,1,56,,2,Good,0,1,0,,0,,0,0
Turnhout,Geel,51.2009183,5.0333046,Anvers,20486516,2440,Apartment,APARTMENT,249000.0,2,82,,2,Good,0,1,0,,1,8,0,0
Bruxelles,Ganshoren,50.871363,4.3196088,Bruxelles,20476678,1083,Apartment,APARTMENT,210000.0,2,70,,2,Good,0,0,0,,1,5,0,0
Anvers,WILRIJK,51.1679088,4.393479,Anvers,20485245,2610,Apartment,APARTMENT,229000.0,2,65,,3,Good,0,0,0,,1,3,0,0
Namur,Jambes,50.4341123,4.8674751,Namur,20472136,5100,Apartment,APARTMENT,125000.0,1,36,,,Good,0,0,0,,0,,0,0
Malines,Bevel,51.1379044,4.6802274,Anvers,20467550,2560,Apartment,APARTMENT,278000.0,2,65,,2,To be done up,0,0,1,18,1,5,0,0
Anvers,ANTWERPEN,51.22237020000001,4.415524,Anvers,20480417,2000,Apartment,APARTMENT,299000.0,2,81,,,Good,0,1,0,,1,5,0,0
Courtrai,Harelbeke,50.85980619999999,3.3056224,Flandre Occidentale,20472561,8530,Apartment,APARTMENT,175000.0,2,76,,,Good,0,1,0,,0,,0,0
Bruxelles,Uccle,50.8044049,4.3384276,Bruxelles,20468521,1180,Flat_Studio,APARTMENT,259000.0,1,48,,3,As new,0,1,0,,0,,0,0
Furnes,Koksijde,51.1216658,2.6407761,Flandre Occidentale,20480801,8670,Apartment,APARTMENT,205000.0,2,66,,3,Just renovated,0,1,1,36,1,25,0,0
Furnes,Sint-Idesbald,51.11143029999999,2.6126167,Flandre Occidentale,20482846,8670,Apartment,APARTMENT,245000.0,2,61,,,To renovate,0,0,0,,0,,1,0
Anvers,STABROEK,51.3323374,4.379198,Anvers,20471825,2940,Apartment,APARTMENT,220000.0,2,70,,2,Good,0,1,0,,1,6,0,0
Namur,Gesves,50.394754,5.1064826,Namur,20488834,5340,Apartment,APARTMENT,215000.0,2,90,,2,As new,0,1,1,3000,1,20,0,1
Ypres,IEPER,50.8504431,2.8772737,Flandre Occidentale,20482726,8900,Apartment,APARTMENT,219000.0,3,134,,3,Good,0,1,0,,0,,0,0
Roulers,ROESELARE,50.9513355,3.1316544,Flandre Occidentale,20481472,8800,Ground_Floor,APARTMENT,248000.0,2,98,,,Good,0,1,0,,0,,0,0
Anvers,DEURNE,51.22834839999999,4.463062499999999,Anvers,20480378,2100,Apartment,APARTMENT,210000.0,3,104,,3,Good,0,1,0,,1,10,0,0
Anvers,DEURNE,51.2112755,4.4611934,Anvers,20480510,2100,Apartment,APARTMENT,229900.0,3,110,,,Good,0,1,0,,1,9,0,0
Tongres,BORGLOON,50.80246899999999,5.3443809,Limbourg,20475600,3840,Ground_Floor,APARTMENT,229000.0,1,70,,,Just renovated,0,1,0,,1,17,0,0
Tongres,BORGLOON,50.80246899999999,5.3443809,Limbourg,20475601,3840,Duplex,APARTMENT,269000.0,2,82,,,Just renovated,0,1,0,,0,,0,0
Courtrai,HARELBEKE,50.8308374,3.3085945,Flandre Occidentale,20468162,8530,Ground_Floor,APARTMENT,230000.0,1,82,,,Good,0,1,1,10,1,20,0,0
Anvers,HOBOKEN,51.188529,4.362219899999999,Anvers,20486031,2660,Apartment,APARTMENT,250000.0,2,93,,2,Good,0,1,0,,0,,0,0
Hal-Vilvorde,ZELLIK,50.8828934,4.274475,Brabant Flamand,20488642,1731,Apartment,APARTMENT,299000.0,3,100,,,To be done up,0,0,0,,0,,0,0
Anvers,DEURNE,51.2110997,4.4615743,Anvers,20480511,2100,Apartment,APARTMENT,179000.0,2,93,,,Good,0,1,0,,1,8,0,0
Anvers,BORGERHOUT,51.1986997,4.449168,Anvers,20480404,2140,Ground_Floor,APARTMENT,215000.0,2,67,,,To renovate,0,0,1,64,0,,0,0
Anvers,WOMMELGEM,51.2034451,4.482867199999999,Anvers,20480423,2160,Apartment,APARTMENT,219000.0,2,79,,2,Just renovated,0,1,0,,1,5,0,0
Turnhout,TURNHOUT,51.3260501,4.954828,Anvers,20480361,2300,Apartment,APARTMENT,234000.0,2,72,,3,Good,0,1,0,,1,7,0,0
Anvers,ANTWERPEN,51.2106116,4.4008514,Anvers,20480492,2000,Apartment,APARTMENT,265000.0,1,60,,2,Good,0,1,0,,0,,0,0
Anvers,EDEGEM,51.1603363,4.4457322,Anvers,20480445,2650,Apartment,APARTMENT,279000.0,2,70,,,Just renovated,0,1,0,,0,,0,0
Audenarde,RONSE,50.7471975,3.5966362,Flandre Orientale,20475595,9600,Apartment,APARTMENT,197500.0,2,134,,2,Good,0,1,0,,0,,0,0
Anvers,EDEGEM,51.1546375,4.4601502,Anvers,20470053,2650,Apartment,APARTMENT,230000.0,2,84,,,Good,0,1,0,,1,8,0,0
Anvers,DEURNE,51.2068121,4.4531855,Anvers,20469562,2100,Apartment,APARTMENT,269000.0,2,93,,,Good,0,0,0,,0,,0,0
Bruxelles,Uccle,50.8045507,4.3384456,Bruxelles,20468522,1180,Apartment,APARTMENT,310000.0,1,63,,3,As new,0,1,0,,0,,0,0
Turnhout,Turnhout,51.32687000000001,4.954288399999999,Anvers,20485298,2300,Apartment,APARTMENT,167500.0,2,95,,3,Good,0,1,0,,0,,0,0
Turnhout,Arendonk,51.32064,5.092334,Anvers,20465597,2370,Apartment,APARTMENT,135000.0,1,58,,2,As new,0,1,1,100,1,6,0,1
Malines,Bevel,51.13791399999999,4.6801982,Anvers,20467545,2560,Apartment,APARTMENT,230000.0,1,62,,3,To be done up,0,0,1,14,0,,0,0
Anvers,EDEGEM,51.1606297,4.4273285,Anvers,20483348,2650,Apartment,APARTMENT,146000.0,1,79,,,Good,0,1,0,,0,,0,0
Verviers,Herve,50.6366774,5.7923186,Liège,20477981,4650,Ground_Floor,APARTMENT,189000.0,2,92,,2,Good,0,0,0,,1,110,0,0
Anvers,DEURNE,51.2339612,4.4677127,Anvers,20480377,2100,Apartment,APARTMENT,195000.0,2,90,,2,Good,0,1,0,,1,5,0,0
